DATE,TCP_Number,ESTC_Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE,,,,,,,,
1788,K096120.001,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,81006,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.002,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,76600,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.003,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,77455,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.004,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,78096,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.005,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,82805,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.006,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,83045,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.007,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,89089,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.008,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,83376,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.009,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,76917,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Go_Â¢Ã¸Ã£Â®Â£vernment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.011,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,82144,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.012,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,78916,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.013,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,76929,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.014,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,80102,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.015,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,83222,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1788,K096120.016,T120079,Trusler John 1735-1820,London : printed for the author at the Literary-Press no. 62 Wardour-Street Soho; and sold b,85789,THE HABITABLE WORLD DESCRIBED OR THE PRESENT STATE OF THE PEOPLE IN ALL PARTS OF THE GLOBE FROM NORTH TO SOUTH; SHEWING The Situation Extent Climate Productions Animals &amp;c. &amp;c. of the different Kingdoms and States; Including all the new Discoveries: TOGETHER WITH The Genius Manners Customs Trade Religion Forms of Govern_Â¢Ã¸Ã£Â®Â£ment &amp;c. of the Inhabitants and every thing respecting them that can be either entertaining or informing to the Reader collected from the earliest and latest Accounts of Historians and Travellers of all Nations; With some that have never been published in this Kingdom; And nothing advanced but on the best Authorities.,,,,,,,,
1712,K098900.001,T123917,,London : printed by John Nutt and sold by John Morphew near Stationers-Hall,104271,THE LUCUBRATIONS OF Isaac BickerstaffEsqDATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1789,K101669.002,T127663,Hayley William 1745-1820,Dublin : printed for Messrs. L. White P. Byrne P. Wogan H. Colbert A. Grueber C. Lewis J.,75476,THE YOUNG WIDOW; OR THE HISTORY OF CORNELIA SEDLEY IN A SERIES OF LETTERS.DATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1767,K102448.002,T128775,Kelly Hugh 1739-1777,London : printed for J. Newbery in St. Paul's Church-Yard; L. Hawes W. Clarke and R. Collins,67894,THE BABLER_Â¢Â«Ã‰Å“Â®Ã™ CONTAINING A CAREFUL SELECTION FROM THOSE ENTERTAINING and INTERESTING ESSAYS WHICH HAVE GIVEN the PUBLIC so much SATISFACTION under that TITLE DURING A COURSE of FOUR YEARS IN OWEN's WEEKLY CHRONICLE.,,,,,,,,
1758,K102914.000,T129409,Murphy Arthur 1727-1805,London : printed for P. Vaillant facing Southampton-Street in the Strand,12894,THE UPHOLSTERER OR What NEWS? A FARCE In Two ACTS. As it is Performed at the THEATRE ROYAL_Â¢Â«Ã‰Å“Â®Ã™ IN DRURY-LANE.,,,,,,,,
1731,K105746.000,T133412,Arbuthnot John 1667-1735,London : printed for J. Tonson in the Strand,35967,AN ESSAY CONCERNING THE NATURE OF ALIMENTS AND THE CHOICE OF THEM According to the different Constitutions of HUMAN BODIES.DATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1793,K108266.000,T137098,Sharp Granville 1735-1813,London : printed by James Phillips George Yard Lombard Street,2944,EXTRACT OF A LETTER TO A GENTLEMAN IN MARYLAND; Wherein is demonstrated the extreme wickedness of tolerating the Slave Trade in order to avour the illegalities of our Colonies where the Two First Foundations of English Law (Two Wit_Â¢Ã¸Ã£Â®Â£nesses of God) are supplanted by opposite (and of course illegal) ordinances which occasions a Civil Death of the English Constitution so that these Two Witnesses may be said to lie dead in all the West India Islands!,,,,,,,,
1708,K108513.000,T137471,Janeway James 1636?-1674,London : printed for H.N. and sold by the booksellers,34288,A TOKEN FOR MARINERS CONTAINING Many Famous and Wonderful In_Â¢Ã¸Ã£Â®Â£stances of God's Providence in SEA DANGER and DELIVERANCES in Mercifully preserving the Lives of his Poor Creatures when in Humane Probability at the Point of Perishing by Shipwrack Famine or other Accidents.,,,,,,,,
1800,K108995.004,T138159,Dibdin Charles 1745-1814,London : printed for the author and sold by him at his warehouse,92119,A COMPLETE HISTORY OF THE STAGE.DATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1790,K109045.000,T138216,Sharp Granville 1735-1813,London : (first printed in 1773) Second edition with additions printed for B. White and Son Fle,15481,A TRACT ON DUELLING: WHEREIN The Opinions of some of the most celebrated Writers ON CROWN LAW ARE EXAMINED AND CORRECTED Either by the Authority of the same Writers declared in contradictory Sentiments on the same Subject collated from other Parts of their Works Or by the solemn Decisions of more ancient Writers of (at least) equal Authority; in order to ascertain the due Distinc_Â¢Ã¸Ã£Â®Â£tion between MANSLAUGHTER AND MURDER.,,,,,,,,
1766,K109292.001,T138546,Trusler John 1735-1820,London : printed for J. Dodsley,31035,THE DIFFERENCE BETWEEN WORDS esteemed SYNONYMOUS IN THE ENGLISH LANGUAGE; And the Proper CHOICE of them determined: TOGETHER WITH So much of Abb_Ã–Â®Â© GIRARD's Treatise on this Subject as would agree with our Mode of Expression.,,,,,,,,
1775,K111410.000,T142047,Marra John,London : printed for F. Newbery,73554,JOURNAL OF THE RESOLUTION's VOYAGE In 1772 1773 1774 and 1775. ON DISCOVERY TO THE SOUTHERN HEMISPHERE BY WHICH The NON-EXISTENCE of an undiscovered CONTINENT between the Equator and the 50th Degree of Southern Latitude is demonstratively proved.DATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1772,K015178.000,N27384,Goldsmith Oliver 1728-1774,London : printed for W. Woodfall in White-Friars,1883,THRENODIA AUGUSTALIS SACRED TO THE MEMORY Of HER late ROYAL HIGHNESS The PRINCESS DOWAGER of WALES Spoken and Sung in the GREAT ROOM at Soho-Square on Thursday the 20th of February.DATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1721,K112188.000,T144057,Bickerstaff Isaac Jun,London : printed for and sold by T. Bickerton at the Crown in Pater-Noster-Row,4317,THE Modern Poetasters: OR DIRECTORS no Conjurers. A FARCE. ON THE Famous Ode Writers Satyrists Panegyrists &amp;c. of the present Times; and their Patrons &amp;c. WITH The Character and True Picture of a late Director and some Others. AND An Entertaining Original Scene of Mother W_Â¢Â«Â´Ã†Â«Ã‰_yb_Â¢Â«Â´Ã†Â«Ã‰_n's Theatre as Acted in the Hundreds of Drury by several Poets Directors &amp;c. Also an EPILOGUE on the Times.,,,,,,,,
1721,K112243.000,T144132,Bulstrode Richard Sir 1610-1711,London : printed by N. Mist for Charles Rivington at the Bible and Crown in St. Paul's Church-,109037,MEMOIRS AND REFLECTIONS UPON THE REIGN and GOVERNMENT OF King CHARLES the Ist. AND K. CHARLES the IId. Containing an ACCOUNT of several remarka_Â¢Ã¸Ã£Â®Â£ble Facts not mentioned by other Historians of those Times: Wherein the Character of the ROYAL MARTYR and of King CHARLES II. are Vindicated from Fanatical Aspersions.,,,,,,,,
1701,K112620.000,T144697,Brand John 1668?-1738,Edinburgh : printed by George Mosman,57937,A Brief DESCRIPTION OF Orkney Zetland Pightland-Firth &amp; Caithness WHEREIN ter a short Journal of the Author's Voyage thither These Northern Places are first more Generally Described; Then a Parti_Â¢Ã¸Ã£Â®Â£cular View is given of the several Isles thereto belonging; Together with an Account of what is most Rare and Remarkable therein: with the Author's Observes thereupon.,,,,,,,,
1787,K113570.000,T146056,Goldsmith Oliver 1728-1774,London : printed for J. F. and C. Rivington L. Davis T. Longman B. Law G. G.J. and J. Robins,96515,DR. GOLDSMITH's HISTORY OF GREECE ABRIDGED FOR THE USE OF SCHOOLS.DATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1788,K113914.000,T146564,Dibdin Charles 1745-1814,Sheffield : printed for the author by J. Gales and sold by all the booksellers throughout the K,128918,THE MUSICAL TOUR OF Mr. DIBDIN; IN WHICH_Â¢Â«Â´Ã†Â«Ã‰_PREVIOUS TO HIS EMBARKATION FOR INDIA_Â¢Â«Â´Ã†Â«Ã‰_HE FINISHED HIS CAREER AS A PUBLIC CHARACTER.,,,,,,,,
1776,K114088.002,T146800,Goldsmith Oliver 1728-1774,London : printed for T. Carnan and F. Newbery jun. at Number 65 in St. Paul's Church Yard,65882,A SURVEY OF EXPERIMENTAL PHILOSOPHY Considered in its PRESENT STATE OF IMPROVEMENT. ILLUSTRATED WITH CUTS.DATE,TCP Number,ESTC Number,ECCO Number,Book ID Number,AUTHOR,PUBLISHER,WORD COUNT,TITLE
1784,K114902.000,T148329,Sharp Granville 1735-1813,London : printed by Galabin and Baker Ingram-Court Fenchurch-Street,65718,AN ACCOUNT OF THE ANCIENT DIVISION OF THE ENGLISH NATION into Hundreds and Tithings: The happy effects of that excellent institution;_Â¢Â«Â´Ã†Â«Ã‰_that it would be equally beneficial to all other Nations and Countries as well under monarchical as republican establishments;_Â¢Â«Â´Ã†Â«Ã‰_and that to the English Nation in particular it would afford an effectual means of re_Â¢Ã¸Ã£Â®Â£forming the Corruption of Parliaments by rendering the Representation of the People perfectly equal in exact numerical Proportion to the total Number of House_Â¢Ã¸Ã£Â®Â£holders throughout the whole Realm.,,,,,,,,
